edge_id,node_name,time_slot,edge_name_description,group_name,role
Event_Communication_630,Reef Guardian,2040-10-09,"Marlin, this is Reef Guardian. We're documenting suspicious …",,
Event_Communication_632,Nemo Reef,2040-10-09,Himark Harbor to Neptune. We're tracking increased vessel ac…,,
Event_Communication_632,Himark Harbor,2040-10-09,Himark Harbor to Neptune. We're tracking increased vessel ac…,,
Event_Communication_632,Neptune,2040-10-09,Himark Harbor to Neptune. We're tracking increased vessel ac…,,
Event_Communication_633,Neptune,2040-10-09,Neptune to V. Miesel. Additional personnel received but stil…,,
Event_Communication_635,Northern Light,2040-10-09,Northern Light to Himark Harbor. Planning to dock for repair…,,
Event_Communication_635,Himark Harbor,2040-10-09,Northern Light to Himark Harbor. Planning to dock for repair…,,
Event_Communication_636,Nemo Reef,2040-10-09,Himark Harbor to Oceanus City Council. Requesting approval f…,,
Event_Communication_636,Oceanus City Council,2040-10-09,Himark Harbor to Oceanus City Council. Requesting approval f…,,
Event_Communication_636,Himark Harbor,2040-10-09,Himark Harbor to Oceanus City Council. Requesting approval f…,,
Event_Communication_637,Mako,2040-10-09,"V. Miesel, Mako here. Requesting authorization for extended …",,
Event_Communication_638,Mako,2040-10-09,V. Miesel HQ to Mako. Authorization granted for extended nig…,,
Event_Communication_639,Mako,2040-10-09,"Davis, Mako here. We've secured additional crew for 24-hour …",,
Event_Communication_639,Davis,2040-10-09,"Davis, Mako here. We've secured additional crew for 24-hour …",,
Event_Communication_639,Sentinel,2040-10-09,"Davis, Mako here. We've secured additional crew for 24-hour …",,
Event_Communication_639,Remora,2040-10-09,"Davis, Mako here. We've secured additional crew for 24-hour …",,
Event_Communication_640,Samantha Blake,2040-10-09,"Hello Oceanus City Council, this is Samantha Blake. I'm conf…",,
Event_Communication_640,Nemo Reef,2040-10-09,"Hello Oceanus City Council, this is Samantha Blake. I'm conf…",,
Event_Communication_640,Oceanus City Council,2040-10-09,"Hello Oceanus City Council, this is Samantha Blake. I'm conf…",,
Event_Communication_640,Sam,2040-10-09,"Hello Oceanus City Council, this is Samantha Blake. I'm conf…",,
Event_Communication_641,Oceanus City Council,2040-10-09,"Himark Harbor, Oceanus City Council here. Your request for e…",,
Event_Communication_641,Himark Harbor,2040-10-09,"Himark Harbor, Oceanus City Council here. Your request for e…",,
Event_Communication_642,Nemo Reef,2040-10-09,Himark Harbor to Neptune. We've noticed you haven't responde…,,
Event_Communication_642,Himark Harbor,2040-10-09,Himark Harbor to Neptune. We've noticed you haven't responde…,,
Event_Communication_642,Neptune,2040-10-09,Himark Harbor to Neptune. We've noticed you haven't responde…,,
Event_Communication_644,Nemo Reef,2040-10-09,Neptune to Himark Harbor. Confirming need for transport of 1…,,
Event_Communication_644,Himark Harbor,2040-10-09,Neptune to Himark Harbor. Confirming need for transport of 1…,,
Event_Communication_644,Neptune,2040-10-09,Neptune to Himark Harbor. Confirming need for transport of 1…,,
Event_Communication_645,Nemo Reef,2040-10-09,Himark Harbor to Northern Light. Docking availability confir…,,
Event_Communication_645,Northern Light,2040-10-09,Himark Harbor to Northern Light. Docking availability confir…,,
Event_Communication_645,Himark Harbor,2040-10-09,Himark Harbor to Northern Light. Docking availability confir…,,
Event_Communication_647,Nemo Reef,2040-10-09,"Liam, Elise here. Need your help with our Nemo Reef situatio…",,
Event_Communication_647,Elise,2040-10-09,"Liam, Elise here. Need your help with our Nemo Reef situatio…",,
Event_Communication_649,The Lookout,2040-10-10,"Hey The Intern, it's The Lookout! Harbor master just announc…",,
Event_Communication_649,Nemo Reef,2040-10-10,"Hey The Intern, it's The Lookout! Harbor master just announc…",,
Event_Communication_649,The Intern,2040-10-10,"Hey The Intern, it's The Lookout! Harbor master just announc…",,
Event_Communication_651,The Lookout,2040-10-10,"The Lookout, it's The Intern. Count me in for morning watch …",,
Event_Communication_651,The Intern,2040-10-10,"The Lookout, it's The Intern. Count me in for morning watch …",,
Event_Communication_652,The Lookout,2040-10-10,"The Lookout here! Yes, our usual spot works perfect. Bring u…",,
Event_Communication_654,Nemo Reef,2040-10-10,"Mako, Osprey here. Heard rumors about Nemo Reef closing soon…",,
Event_Communication_654,Mako,2040-10-10,"Mako, Osprey here. Heard rumors about Nemo Reef closing soon…",,
Event_Communication_654,Osprey,2040-10-10,"Mako, Osprey here. Heard rumors about Nemo Reef closing soon…",,
Event_Communication_655,Nemo Reef,2040-10-10,"Paackland Harbor, Mako here. Requesting information about re…",,
Event_Communication_655,Mako,2040-10-10,"Paackland Harbor, Mako here. Requesting information about re…",,
Event_Communication_655,Paackland Harbor,2040-10-10,"Paackland Harbor, Mako here. Requesting information about re…",,
Event_Communication_656,Nemo Reef,2040-10-10,"Mako, Paackland Harbor responding. Nemo Reef will be fully c…",,
Event_Communication_656,Mako,2040-10-10,"Mako, Paackland Harbor responding. Nemo Reef will be fully c…",,
Event_Communication_656,Paackland Harbor,2040-10-10,"Mako, Paackland Harbor responding. Nemo Reef will be fully c…",,
Event_Communication_657,Nemo Reef,2040-10-10,"Samantha, Mako here. Paackland Harbor just confirmed Nemo Re…",,
Event_Communication_657,Mako,2040-10-10,"Samantha, Mako here. Paackland Harbor just confirmed Nemo Re…",,
Event_Communication_657,Paackland Harbor,2040-10-10,"Samantha, Mako here. Paackland Harbor just confirmed Nemo Re…",,
Event_Communication_657,Sam,2040-10-10,"Samantha, Mako here. Paackland Harbor just confirmed Nemo Re…",,
Event_Communication_660,Marlin,2040-10-10,"Reef Guardian, Marlin here. I can deploy to eastern quadrant…",,
Event_Communication_660,Reef Guardian,2040-10-10,"Reef Guardian, Marlin here. I can deploy to eastern quadrant…",,
Event_Communication_660,Remora,2040-10-10,"Reef Guardian, Marlin here. I can deploy to eastern quadrant…",,
Event_Communication_662,Reef Guardian,2040-10-10,"EcoVigil, Reef Guardian here with coordinates. We're observi…",,
Event_Communication_662,EcoVigil,2040-10-10,"EcoVigil, Reef Guardian here with coordinates. We're observi…",,
Event_Communication_663,Remora,2040-10-10,Neptune to Remora. Power couplings confirmed en route. Sched…,,
Event_Communication_663,Neptune,2040-10-10,Neptune to Remora. Power couplings confirmed en route. Sched…,,
Event_Communication_664,Remora,2040-10-10,"Mako, Remora here. We need to accelerate our schedule - harb…",,
Event_Communication_664,Nemo Reef,2040-10-10,"Mako, Remora here. We need to accelerate our schedule - harb…",,
Event_Communication_664,Mako,2040-10-10,"Mako, Remora here. We need to accelerate our schedule - harb…",,
Event_Communication_664,Neptune,2040-10-10,"Mako, Remora here. We need to accelerate our schedule - harb…",,
Event_Communication_665,Mako,2040-10-10,"Remora, Mako here. Confirmed we can handle increased tempo. …",,
Event_Communication_665,Paackland Harbor,2040-10-10,"Remora, Mako here. Confirmed we can handle increased tempo. …",,
Event_Communication_665,Neptune,2040-10-10,"Remora, Mako here. Confirmed we can handle increased tempo. …",,
Event_Communication_665,Nemo Reef,2040-10-10,"Remora, Mako here. Confirmed we can handle increased tempo. …",,
Event_Communication_665,Remora,2040-10-10,"Remora, Mako here. Confirmed we can handle increased tempo. …",,
Event_Communication_668,Haacklee Harbor,2040-10-10,Haacklee Harbor to EcoVigil. Official notice: Nemo Reef will…,,
Event_Communication_668,Nemo Reef,2040-10-10,Haacklee Harbor to EcoVigil. Official notice: Nemo Reef will…,,
Event_Communication_668,EcoVigil,2040-10-10,Haacklee Harbor to EcoVigil. Official notice: Nemo Reef will…,,
Event_Communication_672,Haacklee Harbor,2040-10-10,"Green Guardians, EcoVigil reporting. Haacklee Harbor issued …",,
Event_Communication_672,Western quadrant,2040-10-10,"Green Guardians, EcoVigil reporting. Haacklee Harbor issued …",,
Event_Communication_672,Green Guardians,2040-10-10,"Green Guardians, EcoVigil reporting. Haacklee Harbor issued …",,
Event_Communication_672,Nemo Reef,2040-10-10,"Green Guardians, EcoVigil reporting. Haacklee Harbor issued …",,
Event_Communication_672,Reef Guardian,2040-10-10,"Green Guardians, EcoVigil reporting. Haacklee Harbor issued …",,
Event_Communication_672,EcoVigil,2040-10-10,"Green Guardians, EcoVigil reporting. Haacklee Harbor issued …",,
Event_Communication_674,Nemo Reef,2040-10-10,"Oceanus City Council, this is Sentinel. Requesting access to…",,
Event_Communication_674,Oceanus City Council,2040-10-10,"Oceanus City Council, this is Sentinel. Requesting access to…",,
Event_Communication_674,Sentinel,2040-10-10,"Oceanus City Council, this is Sentinel. Requesting access to…",,
Event_Communication_675,Oceanus City Council,2040-10-10,"Sentinel, Oceanus City Council here. The environmental asses…",,
Event_Communication_675,Sentinel,2040-10-10,"Sentinel, Oceanus City Council here. The environmental asses…",,
Event_Communication_677,Nemo Reef,2040-10-10,"Nadia, Sentinel here. Have you received any scientific data …",,
Event_Communication_677,Sentinel,2040-10-10,"Nadia, Sentinel here. Have you received any scientific data …",,
Event_Communication_679,Nemo Reef,2040-10-10,"Reef Guardian, this is Seawatch. Requesting coordination for…",,
Event_Communication_679,Seawatch,2040-10-10,"Reef Guardian, this is Seawatch. Requesting coordination for…",,
Event_Communication_679,Reef Guardian,2040-10-10,"Reef Guardian, this is Seawatch. Requesting coordination for…",,
Event_Communication_681,Nemo Reef,2040-10-10,"Seawatch, Reef Guardian here. Will coordinate on night surve…",,
Event_Communication_681,Seawatch,2040-10-10,"Seawatch, Reef Guardian here. Will coordinate on night surve…",,
Event_Communication_681,Reef Guardian,2040-10-10,"Seawatch, Reef Guardian here. Will coordinate on night surve…",,
Event_Communication_683,The Lookout,2040-10-10,"Horizon, The Lookout here. Coordinating expanded night watch…",,
Event_Communication_683,Reef Guardian,2040-10-10,"Horizon, The Lookout here. Coordinating expanded night watch…",,
Event_Communication_683,Horizon,2040-10-10,"Horizon, The Lookout here. Coordinating expanded night watch…",,
Event_Communication_684,Sam,2040-10-10,"Samantha, Mako here. We need your confirmation on how to pro…",,
Event_Communication_684,Mako,2040-10-10,"Samantha, Mako here. We need your confirmation on how to pro…",,
Event_Communication_684,Neptune,2040-10-10,"Samantha, Mako here. We need your confirmation on how to pro…",,
Event_Communication_684,Nemo Reef,2040-10-10,"Samantha, Mako here. We need your confirmation on how to pro…",,
Event_Communication_684,Remora,2040-10-10,"Samantha, Mako here. We need your confirmation on how to pro…",,
Event_Communication_685,Samantha Blake,2040-10-10,"Hello Oceanus City Council, this is Samantha Blake. I've jus…",,
Event_Communication_685,Nemo Reef,2040-10-10,"Hello Oceanus City Council, this is Samantha Blake. I've jus…",,
Event_Communication_685,Oceanus City Council,2040-10-10,"Hello Oceanus City Council, this is Samantha Blake. I've jus…",,
Event_Communication_685,Sam,2040-10-10,"Hello Oceanus City Council, this is Samantha Blake. I've jus…",,
Event_Communication_686,Nemo Reef,2040-10-10,"Ms. Blake, Oceanus City Council here. Yes, Nemo Reef closes …",,
Event_Communication_686,Oceanus City Council,2040-10-10,"Ms. Blake, Oceanus City Council here. Yes, Nemo Reef closes …",,
Event_Communication_687,Samantha Blake,2040-10-10,"Mako, Samantha Blake here. Please STOP all operations immedi…",,
Event_Communication_687,Nemo Reef,2040-10-10,"Mako, Samantha Blake here. Please STOP all operations immedi…",,
Event_Communication_687,Mako,2040-10-10,"Mako, Samantha Blake here. Please STOP all operations immedi…",,
Event_Communication_687,Sam,2040-10-10,"Mako, Samantha Blake here. Please STOP all operations immedi…",,
Event_Communication_689,Reef Guardian,2040-10-10,Defender to Reef Guardian. Appreciate your intel on tourism …,,
Event_Communication_689,Defender,2040-10-10,Defender to Reef Guardian. Appreciate your intel on tourism …,,
Event_Communication_692,Nemo Reef,2040-10-10,"Green Guardians, Reef Guardian reporting. We've coordinated …",,
Event_Communication_692,Green Guardians,2040-10-10,"Green Guardians, Reef Guardian reporting. We've coordinated …",,
Event_Communication_692,Reef Guardian,2040-10-10,"Green Guardians, Reef Guardian reporting. We've coordinated …",,
Event_Communication_694,Nemo Reef,2040-10-10,"Sentinel, Paackland Harbor here. Confirming Nemo Reef closur…",,
Event_Communication_694,Paackland Harbor,2040-10-10,"Sentinel, Paackland Harbor here. Confirming Nemo Reef closur…",,
Event_Communication_694,Sentinel,2040-10-10,"Sentinel, Paackland Harbor here. Confirming Nemo Reef closur…",,
Event_Communication_696,Nemo Reef,2040-10-10,Himark Harbor to Oceanus City Council. Official notice: Nemo…,,
Event_Communication_696,Oceanus City Council,2040-10-10,Himark Harbor to Oceanus City Council. Official notice: Nemo…,,
Event_Communication_696,Himark Harbor,2040-10-10,Himark Harbor to Oceanus City Council. Official notice: Nemo…,,
Event_Communication_700,Nemo Reef,2040-10-10,"Liam, Oceanus City Council here. We need you to coordinate w…",,
Event_Communication_700,Oceanus City Council,2040-10-10,"Liam, Oceanus City Council here. We need you to coordinate w…",,
Event_Communication_700,Sentinel,2040-10-10,"Liam, Oceanus City Council here. We need you to coordinate w…",,
Event_Communication_702,Nemo Reef,2040-10-10,"The Intern, Mrs. Money here. Confirm our 0500 meeting at Nem…",,
Event_Communication_702,Mrs. Money,2040-10-10,"The Intern, Mrs. Money here. Confirm our 0500 meeting at Nem…",,
Event_Communication_702,The Intern,2040-10-10,"The Intern, Mrs. Money here. Confirm our 0500 meeting at Nem…",,
Event_Communication_705,The Lookout,2040-10-10,"Mrs. Money, The Intern confirming our 0500 meeting at Nemo R…",,
Event_Communication_705,Nemo Reef,2040-10-10,"Mrs. Money, The Intern confirming our 0500 meeting at Nemo R…",,
Event_Communication_705,Mrs. Money,2040-10-10,"Mrs. Money, The Intern confirming our 0500 meeting at Nemo R…",,
Event_Communication_705,The Intern,2040-10-10,"Mrs. Money, The Intern confirming our 0500 meeting at Nemo R…",,
